missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,binary_col,ordinal_col,text_col
3,74,1.30885129,53,1.382508899,elephant,0,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
81,23,0.1714621,11,6.291292227,dog,1,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
60,31,0.692730345,-53,1.102365153,mouse,0,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
81,57,0.290840823,-10,1.807047808,elephant,0,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
2,53,13.40010356,-45,0.165597214,dog,1,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
31,16,1.569750031,90,0.192519963,dog,1,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
13,7,0.655252487,-26,1.663122562,cat,0,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
70,96,4.606296358,-34,1.215046307,dog,0,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
14,60,0.46435976,-16,0.695567452,cat,0,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
21,10,0.412055301,47,4.475505289,mouse,1,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
73,85,0.900174498,-61,1.791396216,mouse,1,bad,"
In a hole in the ground there lived a hobbit."
47,41,3.417954926,-64,10.43679315,elephant,1,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
19,35,0.115698881,-99,0.442430578,elephant,0,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
71,2,1.004390321,80,5.49153271,cat,1,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
4,94,0.254141388,-1,1.722579734,mouse,1,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
62,15,1.054303915,31,0.957401225,cat,0,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,77,0.646571146,71,0.963934436,mouse,0,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
95,30,0.177293765,-36,0.532801292,mouse,1,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
,93,0.729539018,71,0.169643392,elephant,0,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
,1,0.553662143,-63,0.214023713,mouse,0,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
35,69,1.296640024,-73,3.035159123,dog,0,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
87,13,0.13921901,-30,1.706795469,dog,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
51,73,0.855111565,-93,0.279506343,mouse,0,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
0,99,3.112471041,35,0.37934791,mouse,1,very bad,"
In a hole in the ground there lived a hobbit."
88,64,2.01022875,-22,0.399395517,elephant,1,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,81,0.887574304,81,0.724456025,elephant,1,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
65,29,0.5273913,-14,0.392930515,dog,1,normal,"
In a hole in the ground there lived a hobbit."
51,97,2.187222762,74,0.379048815,dog,0,very bad,"
In a hole in the ground there lived a hobbit."
31,76,7.2883696,27,2.992992718,elephant,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
80,43,1.539117468,48,1.265299826,mouse,1,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,94,1.368242136,47,0.698672388,dog,0,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
90,79,0.789035871,73,207.8847643,elephant,0,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,43,0.020726197,-54,1.522042634,mouse,0,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
48,93,0.145369047,-69,0.166361373,mouse,0,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
30,27,0.674152247,-100,5.384980449,mouse,1,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
12,4,3.106554846,-79,0.690701109,elephant,1,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
85,75,1.44852329,-26,1.971445527,elephant,0,very bad,"
In a hole in the ground there lived a hobbit."
6,25,1.088468703,-50,1.413432738,dog,0,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
